Donor_ID	Sample_ID	Signature.1	Signature.2	Signature.3	Signature.4	Signature.5	Signature.6	Signature.7	Signature.8	Signature.9	Signature.10	Signature.11	Signature.12	Signature.13	Signature.14	Signature.15	Signature.16	Signature.17	Signature.18	Signature.19	Signature.20	Signature.21	Signature.22	Signature.23	Signature.24	Signature.25	Signature.26	Signature.27	Signature.28	Signature.29	Signature.30	Signature.33	Signature.36	Signature.38	Signature.51	Signature.52	Signature.MMR1	Signature.MMR2	Signature.PLATINUM	Signature.N1	Signature.N2	Signature.N3	Signature.N4	Signature.N5	Signature.N6	Signature.N7	Signature.N8	Signature.N9	Signature.N10	Signature.N11	Signature.N12	del.mh	del.rep	del.none	ins	clustered_del_1-10Kb	clustered_del_10-100Kb	clustered_del_100Kb-1Mb	clustered_del_1Mb-10Mb	clustered_del_>10Mb	clustered_tds_1-10Kb	clustered_tds_10-100Kb	clustered_tds_100Kb-1Mb	clustered_tds_1Mb-10Mb	clustered_tds_>10Mb	clustered_inv_1-10Kb	clustered_inv_10-100Kb	clustered_inv_100Kb-1Mb	clustered_inv_1Mb-10Mb	clustered_inv_>10Mb	clustered_trans	non-clustered_del_1-10Kb	non-clustered_del_10-100Kb	non-clustered_del_100Kb-1Mb	non-clustered_del_1Mb-10Mb	non-clustered_del_>10Mb	non-clustered_tds_1-10Kb	non-clustered_tds_10-100Kb	non-clustered_tds_100Kb-1Mb	non-clustered_tds_1Mb-10Mb	non-clustered_tds_>10Mb	non-clustered_inv_1-10Kb	non-clustered_inv_10-100Kb	non-clustered_inv_100Kb-1Mb	non-clustered_inv_1Mb-10Mb	non-clustered_inv_>10Mb	non-clustered_trans
DO217850	SA542535	866.7591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4651.808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	93	37	214	6	2	0	4	2	2	0	2	2	2	4	4	6	16	2	4	2	0	0	2	0	0	2	0	4	2	2	4	4	4	4	8
DO217864	SA542560	2576.741	1393.06911764617	194.196064367253	0	427.839208445164	0	0	830.689935632704	0	0	0	0	351.640882353744	0	0	0	524.91389155467	2678.428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	293	53	546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	0	4	12	18	4	6	2
DO218139	SA543057	545.0168	1273.91356535743	81.2493022645231	0	336.628	0	0	347.550697735459	0	0	0	0	321.563434642493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	57	16	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	16	2	0	0
DO218227	SA543206	0	8249.37794979392	0	0	0	0	0	0	0	0	0	0	2082.32205020558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	899.321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	213	78	237	0	0	3	4	12	4	0	6	4	8	0	6	4	4	14	0	4	0	1	4	6	2	0	2	6	2	6	40	44	14	6	10
DO218351	SA543433	1444.8	0	118.841542987314	0	183.799305535905	0	0	508.35465701266	0	0	0	0	0	0	0	0	225.502494464024	1382.83	0	0	0	0	0	0	0	0	0	0	0	478.2684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	249	47	446	0	4	3	2	0	4	2	2	0	0	2	4	12	0	0	0	0	2	7	0	6	0	0	2	0	4	20	28	32	4	4	16
DO218411	SA543541	3030.18	3974.79297804759	166.406813445972	0	1403.557	0	0	711.819086553991	0	0	0	0	1003.32402195217	0	0	0	0	1211.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	270	92	432	10	2	2	10	6	26	4	2	6	0	2	2	2	10	1	10	10	2	0	8	0	8	0	0	6	2	8	18	8	2	5	20
DO218417	SA543550	1563.181	797.470209698087	0	0	0	0	0	0	0	0	0	0	201.298790301865	0	0	0	0	1404.503	0	0	0	0	0	0	0	0	0	0	0	1238.293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	122	64	221	2	2	2	21	14	2	2	0	17	6	4	4	6	22	14	12	4	2	2	1	2	6	4	2	1	2	12	12	12	10	8	14
DO218440	SA543590	1581.069	2949.08654505685	656.385221443558	0	735.17602671467	0	0	2807.7427785563	0	0	0	0	744.413454942972	0	0	0	901.983973285045	1962.689	0	0	0	0	0	0	0	0	0	0	0	1645.173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	690	186	539	0	0	0	28	100	0	0	0	16	83	0	0	8	30	177	0	14	0	0	6	8	6	0	2	4	13	16	6	14	18	27	8
DO218491	SA543685	0	0	272.709834503061	0	4274.77303901244	0	0	1166.53916549688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1744.17596098787	0	0	0	0	0	1099.808	0	0	0	0	0	1024.321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	201	73	186	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	4	0	2	0	0	10	4	2	2	0	0
DO218535	SA543762	3294.273	1818.19908602932	0	0	0	0	0	0	0	0	0	0	458.95291397057	0	0	0	0	5172.073	0	0	0	0	0	0	0	0	0	0	0	913.6596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	654	135	698	10	2	4	4	5	14	2	2	4	10	4	0	6	14	10	34	2	0	2	8	11	6	0	2	6	8	14	14	32	12	4	38
DO218550	SA543785	2159.018	3519.62680074284	0	0	1187.785	0	0	0	0	0	0	0	888.430199256952	0	0	0	0	1932.963	0	0	0	0	0	0	0	0	0	0	0	1088.761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	423	128	370	4	8	6	28	8	10	4	4	12	10	4	6	24	30	9	2	4	2	6	6	6	4	2	6	6	6	18	38	36	12	5	6
DO218695	SA544047	1713.088	644.430942508407	308.887753766051	0	559.572346913796	0	0	1321.29324623388	0	0	0	0	162.668357491554	0	0	0	686.536653085987	4660.799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1527.296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	472	76	1058	0	4	2	6	4	0	0	2	2	12	4	8	4	8	13	9	4	0	0	4	8	6	0	2	4	12	22	44	24	8	11	5
DO45195	SA501637	215.6316	0	68.7027084586532	0	1358.934	0	0	293.881591541331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345.9195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	19	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
DO45231	SA501461	0	0	218.287960437746	0	4190.05498084984	0	0	933.745039562206	0	0	0	0	0	0	0	0	326.735534837396	1267.737	0	0	0	0	0	293.195884312712	0	0	0	0	0	878.0493	0	0	0	0	0	810.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	200	92	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	10	6	14	10	4	16
DO45243	SA501490	0	0	278.907178087869	0	5385.04295290758	0	0	1193.04882191207	0	0	0	0	0	0	0	0	372.791558470744	0	0	0	0	0	0	425.677588621633	0	0	0	0	0	0	0	0	0	0	0	1186.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	173	104	187	4	0	6	6	0	0	2	2	4	2	0	2	4	16	2	2	0	2	0	0	0	0	2	2	2	0	6	10	8	2	0	0
DO45245	SA501494	1056.527	844.386515722453	139.090354639921	0	527.054876646694	0	0	594.970645360048	0	0	0	0	213.141484277496	0	0	0	646.641123353102	0	0	0	0	0	0	0	0	0	0	0	0	710.0262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	163	34	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DO45249	SA501502	0	97.5002265434019	36.2238493722921	0	558.0091	0	0	154.9505506277	0	0	0	0	24.6111734565922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283.7589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	22	7	8	2	2	4	16	24	0	2	6	14	14	6	0	10	30	36	103	2	2	2	2	4	2	2	2	2	6	0	2	6	2	10	21
DO45251	SA501507	466.0331	0	64.6868934811956	0	1144.809	0	0	276.70360651879	0	0	0	0	0	0	0	0	0	468.0354	0	0	0	0	0	0	0	0	0	0	0	456.5222	0	0	0	0	0	315.3607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	74	26	62	4	0	2	0	0	6	2	2	0	0	2	0	4	2	0	2	32	10	0	0	0	46	18	0	0	2	4	0	6	2	4	8
DO45259	SA501526	0	0	363.592711920879	0	10507.2474874225	0	0	1555.29828807904	0	0	0	0	0	0	0	0	747.978512577253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2507.665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	341	124	238	0	0	0	0	0	0	0	0	0	0	2	0	4	0	2	0	2	0	0	0	0	0	0	2	0	0	8	2	10	0	0	16
DO45281	SA501578	272.8078	0	106.981191247702	0	1346.052	0	0	457.621008752274	0	0	0	0	0	0	0	0	0	400.7176	0	0	0	0	0	0	0	0	0	0	0	414.7078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	52	29	65	2	0	2	4	0	0	0	2	6	0	6	0	4	12	12	11	8	2	0	4	0	4	4	0	0	0	2	0	4	4	12	19
DO45283	SA501576	0	961.156290132048	0	0	3924.87961152026	0	0	0	0	0	0	0	242.616709867894	0	0	0	0	1246.587	0	0	0	0	0	208.172888479774	0	0	0	0	0	569.029	0	0	0	0	0	800.0259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	119	47	108	8	2	6	4	12	6	2	2	12	12	2	4	8	32	27	32	64	10	0	8	6	48	12	2	14	10	26	42	32	30	23	90
DO45285	SA501582	0	0	41.0283207067586	0	417.8122	0	0	175.502079293232	0	0	0	0	0	0	0	0	0	615.5359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	3	13	0	0	0	0	4	0	0	0	4	0	0	0	4	0	1	4	2	0	0	0	6	0	0	2	2	4	10	6	10	2	3	16
DO45287	SA501586	6583.912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2538.743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	913	22	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2
DO45289	SA501590	410.9983	272.331035578215	82.0703029683056	0	1123.328	0	0	351.062597031676	0	0	0	0	68.7422644217682	0	0	0	0	571.4738	0	0	0	0	0	0	0	0	0	0	0	392.8882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	80	42	107	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2	11	2	2	0	0	2	0	0	0	0	6	6	10	4	6	2	17
DO45291	SA501594	0	0	116.364405619556	0	741.69296672258	0	0	497.758494380418	0	0	0	0	0	0	0	0	226.846633277349	2059.206	0	0	0	0	0	0	0	0	0	0	0	831.4586	0	0	0	0	0	708.8334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	136	78	246	0	0	2	0	2	2	0	0	0	1	0	0	0	0	2	0	2	0	0	2	8	0	6	0	6	5	6	2	0	8	12	4
DO45293	SA501598	0	0	0	0	2360.40334892021	0	0	0	0	0	0	0	0	0	0	0	2895.96765107887	0	0	0	0	0	0	0	0	0	0	0	0	1125.865	0	0	0	0	0	708.8591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	129	119	128	0	2	2	4	2	2	0	4	2	4	2	2	6	10	4	0	6	0	0	0	0	2	0	0	0	2	30	6	28	6	2	20
DO45295	SA501602	0	0	0	0	508.484921436014	0	0	0	0	0	0	0	0	0	0	0	71.8965785639635	314.3098	0	0	0	0	0	0	0	0	0	0	0	250.8385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	8	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	2	2	4	2	0	4	6
DO45297	SA501606	1376.69	0	73.3391483536417	0	636.588	0	0	313.714351646342	0	0	0	0	0	0	0	0	0	613.0848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	85	28	104	2	0	2	6	8	4	0	4	9	2	2	4	8	23	14	0	6	0	0	2	2	16	2	0	3	0	10	16	12	5	4	12
DO45299	SA501610	46233.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11983.87	0	0	0	0	0	136773.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1015	100712	697	27375	0	2	4	15	22	4	2	4	10	22	2	2	20	25	46	279	0	4	2	3	14	0	2	0	2	2	16	8	12	11	8	37
DO45301	SA501614	0	692.861275311367	1046.02223804159	0	0	0	0	4474.44776195818	0	0	0	0	174.893224688591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.0839	0	0	0	0	0	930.7448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	96	81	51	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	8	6	0	0	2	10	12	2	0	2	4	106	14	8	10	18	46
DO45303	SA501618	509.0869	0	61.9776233704235	0	618.989937623891	0	0	265.114476629563	0	0	0	0	0	0	0	0	0	667.6468	0	0	0	0	0	76.5793623761227	0	0	0	0	0	322.6045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	59	21	138	0	2	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	4	10	2	4	0	18
DO45305	SA501622	289.3555	0	91.0961757843273	0	1114.59147930292	0	0	389.671524215652	0	0	0	0	0	0	0	0	0	901.8744	0	0	0	0	0	106.468920697098	0	0	0	0	0	434.0333	0	0	0	0	0	307.751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	113	38	263	0	0	0	0	4	0	0	0	0	2	0	0	6	2	0	0	0	0	0	0	2	0	0	0	2	2	2	8	4	6	4	14
DO45307	SA501626	483.8034	0	132.592741070741	0	498.533072121694	0	0	567.17655892923	0	0	0	0	0	0	0	0	306.118868494027	593.0332	0	0	0	0	0	101.606659384199	0	0	0	0	0	598.0209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	74	29	193	0	0	2	7	34	0	0	4	6	33	0	0	4	6	56	45	0	0	2	1	2	0	2	0	0	5	16	14	4	0	4	9
DO45309	SA501630	0	0	234.983668857601	0	1513.31617232387	0	0	1005.16233114235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.67572767615	0	0	0	0	0	315.5548	0	0	0	0	0	369.2343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	19	11	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	4	14	18	6	2	0	4
DO44097	SA491245	0	32222.9987513097	0	0	14860.2192486908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	361	248	268	4	2	4	10	0	10	0	12	4	0	16	12	32	6	0	13	20	6	2	2	2	18	10	0	0	4	44	34	62	6	6	19
DO472	SA3310	0	9197.48912912697	0	0	7517.785	0	0	3275.10887087313	0	0	0	0	11237.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	431	102	317	24	10	10	16	14	20	16	10	22	10	14	20	18	32	24	62	14	2	6	6	2	18	10	2	4	0	22	30	34	18	8	42
DO477	SA3616	0	16941.74	0	0	2360.459	0	0	0	0	0	0	0	13280.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	193	106	156	12	0	6	20	18	4	6	10	14	14	10	10	20	36	31	97	4	4	4	10	4	6	0	6	8	6	34	48	22	18	15	51
DO479	SA3742	2066.254	61.2540872804065	0	0	604.27569662217	0	0	439.011516097449	0	0	0	0	0	0	0	0	0	214.454619672985	0	0	0	0	0	0	0	0	0	0	0	91.7498803269894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	103	19	156	0	0	0	2	2	0	0	0	2	2	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	6	6	2	4	2	0
DO483	SA4012	2943.534	1094.27568392583	0	0	11152.9816402987	0	0	2397.88767577602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477	246	345	283	28	8	17	26	12	20	14	8	22	7	33	12	35	66	28	96	22	14	1	16	4	14	10	6	10	7	59	32	61	36	66	108
DO496	SA4557	0	9749.12341183622	0	0	3114.619	0	0	2715.35958816387	0	0	0	0	7698.946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	274	83	222	10	6	16	7	6	8	6	6	11	6	2	2	10	20	14	50	10	2	4	7	12	8	2	2	11	16	10	8	10	12	6	50
DO498	SA4666	802.5591	3705.81075424689	0	0	1653.72148123493	0	0	1407.96576451829	0	0	0	0	2750.703	0	0	0	0	2015.09581073612	0	0	0	0	0	0	0	0	0	0	0	862.116189263639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	162	71	213	4	2	0	10	10	2	4	4	6	10	0	18	24	12	10	12	0	0	0	2	2	0	0	2	2	0	14	28	24	12	4	16
DO522	SA5501	0	11527.1121979346	0	0	11357.5950809411	0	0	21243.4657211251	0	0	0	0	14406.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	488	191	305	10	2	2	0	0	6	4	0	4	0	18	12	12	2	0	7	20	4	2	6	4	6	2	2	6	2	84	66	60	20	12	37
DO536	SA649	1574.578	1740.21502277291	0	0	5886.72054060687	0	0	2122.75743662034	0	0	0	0	2978.31	0	0	0	0	837.928840413947	0	0	0	0	0	0	0	0	0	0	0	358.490159585951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	193	70	146	22	4	2	8	0	11	2	8	5	0	0	6	12	6	6	33	8	2	6	10	10	11	8	0	9	8	40	34	40	20	16	67
DO548	SA1181	983.0651	1084.54327372043	0	0	7257.938	0	0	2192.50732627964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	299	59	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	4	0	4	8	0	4
DO555	SA1556	0	193.800377578228	0	0	4466.221	0	0	2233.89662242184	0	0	0	0	0	0	0	0	0	7237.1137221825	0	0	0	0	0	0	0	0	0	0	0	3096.24627781662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	351	161	231	0	0	2	2	0	2	0	0	0	0	4	12	6	4	0	2	4	0	0	2	2	4	0	2	4	2	12	18	12	4	2	16
DO561	SA1694	5818.849	7488.15384430403	0	0	1457.959	0	0	1238.621155696	0	0	0	0	4334.418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	154	54	119	2	6	2	0	4	0	2	2	2	5	2	12	10	12	8	31	10	2	0	0	8	6	4	0	8	1	28	36	32	14	10	31
DO575	SA2042	2395.56	2327.54818961852	0	0	1989.12902247191	0	0	1388.30078790968	0	0	0	0	2376.031	0	0	0	0	2088.78811467676	0	0	0	0	0	0	0	0	0	0	0	893.643885322991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	483	47	415	0	0	4	0	4	0	0	0	2	2	6	24	26	6	4	0	0	0	0	0	0	0	0	0	0	0	26	24	22	4	0	6
DO639	SA3053	0	1640.63531620639	0	0	25431.3932579934	0	0	5497.45642580096	0	0	0	0	0	0	0	0	0	2350.02109890639	0	0	0	0	0	0	0	0	0	0	0	1005.40690109332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	498	415	453	447	4	6	4	4	0	4	0	4	4	0	2	4	4	14	4	6	8	2	2	0	6	6	6	2	4	4	22	18	20	6	8	18
DO669	SA3391	2185.668	317.569757545496	0	0	1641.98323631692	0	0	2156.58200613771	0	0	0	0	1326.853	0	0	0	0	1067.52007782992	0	0	0	0	0	0	0	0	0	0	0	456.715922169952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	239	138	264	10	6	6	4	16	12	4	6	5	15	2	12	16	21	38	47	28	2	2	10	14	16	2	4	5	17	12	6	14	25	26	59
DO675	SA3475	1490.892	54.2313639417637	0	0	1897.66293605826	0	0	0	0	0	0	0	5720.329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	101	37	209	0	0	0	4	6	0	2	0	2	0	2	10	4	2	10	12	0	2	2	2	0	2	4	2	4	4	8	4	32	12	2	22
DO689	SA3721	2934.202	1461.78350446651	0	0	2216.21973403538	0	0	2086.21376149826	0	0	0	0	1966.603	0	0	0	0	1375.24322681511	0	0	0	0	0	0	0	0	0	0	0	588.368773184719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	343	79	252	24	6	0	7	11	8	10	0	8	6	14	16	14	12	12	17	20	10	2	1	5	14	10	4	0	6	60	136	58	14	4	33
DO695	SA3805	1484.518	3791.715	0	0	0	0	0	0	0	0	0	0	2158.845	0	0	0	0	462.129116443513	0	0	0	0	0	0	0	0	0	0	0	197.712183556431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	99	25	236	0	0	2	2	0	0	0	0	4	0	6	0	6	10	2	10	2	0	2	0	4	2	0	2	0	2	4	12	22	18	0	12
DO720	SA4138	1155.977	2461.52504219598	0	0	6619.21995780418	0	0	0	0	0	0	0	0	0	0	0	0	842.88531670161	0	0	0	0	0	0	0	0	0	0	0	360.610683298288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	163	90	216	0	2	0	0	0	2	2	0	0	0	0	8	2	2	0	0	6	2	0	4	0	6	0	4	0	0	32	16	0	2	4	8
DO804	SA5195	0	17420.01	0	0	5337.807	0	0	0	0	0	0	0	6326.123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	283	97	181	0	2	0	4	12	0	2	7	6	7	2	2	4	2	22	0	2	2	2	4	22	8	4	5	12	11	18	16	52	6	26	10
DO822	SA5378	1054.408	3431.709	0	0	0	0	0	0	0	0	0	0	4162.532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	66	36	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	14	12	0	2
DO828	SA5451	0	6082.96515294027	0	0	1268.211	0	0	825.700447059757	0	0	0	0	4862.062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	107	50	110	0	0	0	0	2	2	0	2	2	0	0	0	0	4	2	6	2	0	0	2	2	2	0	2	2	0	22	4	12	6	4	4
DO856	SA5780	0	15161.34	0	0	0	0	0	0	0	0	0	0	20447.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	234	89	443	6	2	4	2	0	10	2	2	0	2	2	0	4	8	2	25	6	0	0	0	0	4	0	0	0	0	6	4	24	2	0	13
DO52621	SA541990	458.401477307756	0	0	0	265.704122692159	0	0	501.5363	0	0	0	0	0	0	0	0	0	142.5048	0	0	0	0	0	0	0	0	0	0	0	173.2214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	39	27	24	0	0	0	0	6	0	0	0	2	8	0	0	0	4	19	16	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	4
DO52622	SA541992	136.188753201758	0	0	0	78.9393467982171	0	0	315.7938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.64898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	8	2	4	0	2	4	49	2	2	6	12	42	6	4	2	2	104	644	2	0	0	0	5	0	0	2	0	10	2	0	0	2	10	108
DO52623	SA541994	202.558012712343	0	0	0	117.40908728762	0	0	239.2135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	13	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	2	2	0	0	42	4	0	0	0	0	0	0	0	0	0
DO52625	SA541996	182.963131238337	0	0	0	106.051268761629	0	0	196.4077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DO52626	SA541998	257.783410215309	0	0	0	149.419489784643	0	0	253.9928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.93157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	16	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	10	0	0	0	0	2	0	0	0	0	0
DO52629	SA542002	150.910474059384	0	0	0	87.4725259405879	0	0	220.2396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.04538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	5	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DO52631	SA542006	165.050413809882	0	0	0	95.6684861900872	0	0	458.2949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.02074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	16	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
